ownerAddress,publicKey,operatorPublicKeys,active,effectiveness,attestations
0x136B74c2Df764C8A502b6385DbBcC09925e3AF80,0x89b4452b2b8f11cc3a147670509353a7def510cfd6526b6bcd03d5dced139b0a80c810f4f82e005f81647d3d435e9dc9,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,true,0,0
0xEE3164Dff62b872f1e1B8bbdadca19bd16dC80B3,0xacf388dff50fcfa751a4b621124233f17f01177ae155708ee2f0641e47d0fa18d58af8765eb622efd83167593e7fbcd3,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;39510f99809eb56cd89882dfbd32aa6190ac8649ff3464b692347a4c70a16e1d,false,0,0
0x2b7F352cd8Eb54183969B4B37F2A40b0a8669bEc,0x904c87599e1325f79a918fa5f8850f5a1f66eb84f722e64efc10fe01f5607ca8ce90e92c967e2bd9c1dc9fbdea3a6109,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;8d10f06f471859655e79dc658e3182a19fdc2dc7bcb61bb58e38a3dfbd625972;118551a33c5a488e786c0da3425715c34b0493d1663ade93b8f47f68c3137672,true,0,0
0xE2F3723C735eF3e9e5310cC5EDa38Ad3A05A9DAC,0x81ad92b7ba78d1020660a1f6471ab76c9662043ff133ce03e9a9b09149f862b4a9167cc2364eb658a710ac7a0bfd2cc6,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658,false,0,0
0x7feeAE6287A7e2BDc5Dc6e95755832846A5ACCe5,0xb4d968e4f7191c77236a351b77d065dd135e9c930781badc07594b6b9fe0433bbc9e562ac1c161649db8104cec505bc5,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658;118551a33c5a488e786c0da3425715c34b0493d1663ade93b8f47f68c3137672,true,0,0
0x2fD7D993FE59236248aDD040499A229620a0B960,0xa5d6f8ee9613cb43b39cf2f380ca7d8a51dab17fa392e1558a5e6b4f018af0f44311775ae2ea8ffd1c423429a13f943b,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658,true,0,0
0xec6773492298d6d84Bf144eA0158D2d0faE95659,0x97794c590b39b62616afa180f3eeb737a34bc01150486d9510093e445657870e26947ea05c3b2f425f71bb66f03ba6d8,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;118551a33c5a488e786c0da3425715c34b0493d1663ade93b8f47f68c3137672,true,0,0
0x60fdD13e63845BDa1B825DA2073a5Bda7B1E5ECC,0x98dd12f82720c91b8aab3cfe94f57a6755d23c2ecd5fb66f78a97f2ac3ef46fe828da657d633ec3fbf436b4761638434,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;39510f99809eb56cd89882dfbd32aa6190ac8649ff3464b692347a4c70a16e1d,false,0,0
0xDc53A9946d98A43Ed14CF018cE8003fCffF19222,0xab9e10816c37c588f6bd4ab5a5fff029ad6355fe8412c17e1e69b91be6597d0a3ee3033153f0d6f97ae202da7ea6b265,ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;118551a33c5a488e786c0da3425715c34b0493d1663ade93b8f47f68c3137672,true,0,0
0x366102aefBFC05bE84fD63Db5dDfee60D9D4D216,0xa79f3293b08fd3374fceed1e4391dc1f73359499ba8ae34bb084c2126c0947400f57f5c93dfd93a4ec44ad53ca18cc8c,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,false,0,0
0xB0ff6d433e9de57889D794cD2d7E0Cc9AcF48537,0xad370b3b181140b66b8e21fbeefea3aca21275e4f7d150cb57292fbbee813d3b37d9019c1dfea72f1357a6ac78f87d2a,ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658;39510f99809eb56cd89882dfbd32aa6190ac8649ff3464b692347a4c70a16e1d,true,74,98
0xCD2Bddf83C6750595d41113f7719fceC09d8C827,0xa061ae8ce50786c62542bfa4e1b9d3d4f63d60943924d21ccde779b03d5649a3ccda7b82bed5523fa0bf0805060612d1,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952,false,0,0
0x988626B5A1Fe5f1A0E3C7B973E86402B503cd0Ed,0xa59b9f867f2c7195ed745d36d77e1124235c23c24c76db46f2b885a7961c20efc4c33e5d789045abaf86e3b206986323,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;118551a33c5a488e786c0da3425715c34b0493d1663ade93b8f47f68c3137672,true,0,0
0x11263f963b9D23381230859E01cE9bF2aaA9fA8D,0xa9e1948291e801daf2482499acd4e9623510d80d4c4a271c95712573a1b396a59bac5482457137f78104e5fe8ec3028f,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952,false,0,0
0xDA33052D22F42f9b229F823e31393B7d87EFCe24,0xa1afd9dc6536a75711aa78c4f7f784601b7e67ad8a6521dc6eb443af467bae27e19bd8834e044f2efbe8902236e3e3fc,1ccee846f174263c3a4f264cf30f09a422efd912627fc96afd695d81b706a8a3;b4377455eff14e53ff2ce05d3d9aa5e9597ef365b971983a6495022cf66204fb;ec2d7cc7fd76ae561281e3a8089bd0a3e787c1e2827f1b06217881b140804724;c9dacebb68818239a42d6ca60bcde8bb18da6bccadc7f195ccb585051d937c64,true,87,92
0x706d8ef12Ed884EC170B80b4c28C0Ef8734430a4,0x833d346b7498d1cd09d233209f4bf5e43660d8e94a78d35baff88ff4430108fb33b63916981b00b9afd79758f2082c5d,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;118551a33c5a488e786c0da3425715c34b0493d1663ade93b8f47f68c3137672,true,0,0
0x72D06FCd8D8ea6392273a5dd891D804172D764f0,0x8a500bf082624aa360bba6027b741f1465a61ba44ed6fb753668b3c29a477736b16238c73e4e77cff256ce0c616eb06e,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658,true,0,0
0x9E2c4A5df2eaaB47bA6D3c8501bEEa62AF978928,0xb4cc72eb476f758b120a39fa18310712105d76cca8f014407ca4a524d4b0b0d7002bd49fd534996ff62a6a5dc812bf2f,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;118551a33c5a488e786c0da3425715c34b0493d1663ade93b8f47f68c3137672,true,0,0
0x539D24F20F9585b2618A243f297C7cb7ad1d87d1,0x877f4152a7168570b54ef61042388dcfd90e27a5fb36ec060ac4de2cd2bfadd74bb5d7c71eb746ea7484ab8a29113617,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,false,0,0
0x9E2c4A5df2eaaB47bA6D3c8501bEEa62AF978928,0x8ec09c60d5bfdb1a53ea1d9000e103e71afb77358c0175ea0dfbed25026d2f095ec89466ce485618d16894dce62d5b37,ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;457061dd4bae243ec476f2d2e9009ecfdfcc55ef3b61cd2545ff26fb5b756671;118551a33c5a488e786c0da3425715c34b0493d1663ade93b8f47f68c3137672,true,0,0
0x598331D59bd57EBa01354C12ca32bbF8202c795E,0xb27d697d03c92a87a0ec167c2a325ac23294b79548a4b76c0fac63b8896e9106cc35c7af98a6ccf93312f31e11bba1fd,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658,false,0,0
0x56ea1e8F524E26245C1bA0451a1A9BF823f88d7E,0xa99daefaf9531ea132c40247d28a15b42405aa9713f91b9b52903712fb2782797fd4a3bdf0a95f092998f21bd3986be5,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;118551a33c5a488e786c0da3425715c34b0493d1663ade93b8f47f68c3137672,true,0,0
0x6d894104a13B21925df3d8082ed1DBfa74Dc3bD6,0x8f3e2e945a8ce48e7e446f4e6ee059841471070cccbec2841622d21e87c340fc4eb7549caa359f07f553d6d4a355b13c,c92074faf7db70e1b8ae8a6c82d4898dd3df80e1360907afcbbe4a0a22381854;c4ebe85d0c3245a0880c0de1be6c048b1ce2d23d25e80f389ec09fc34819239e;58486b4bbd1ad19401f7b5e9d90ee6fd124a02ba2d3d068e539e53cf41687711;7a112635f176fa6179ddc155452baa0ddbd729d61732da4dbcaf5c53a4420a89,true,34,21
0xfcb8D9D8c622D2CabD29E77e794D245aa778Da4F,0xad143c8936ed381941e9dd21ce69277b5815ad68556d445a835ecda08cbf9f66d58a709f672eef3081b4bbd444b1d4c2,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658;39510f99809eb56cd89882dfbd32aa6190ac8649ff3464b692347a4c70a16e1d,false,0,0
0x99d030C8cBd1Ce8953eb50CfD529d98Cd7dA215C,0xa67d499a7ca6fdd35da2efbdcc797b1782aba9479d651c8bca41f43009aa6e410a5ba060a005fb41f5a5acf3957cf7ef,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;118551a33c5a488e786c0da3425715c34b0493d1663ade93b8f47f68c3137672,true,0,0
0x8223Dc498d3F7822E1857b89E287cA65cD2Ae233,0xb36f2479f41879090ff8f289bcd871e033dec31d8076805884441bf93ec0c82dda25a026070d417a11404e2703592efa,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;118551a33c5a488e786c0da3425715c34b0493d1663ade93b8f47f68c3137672,true,0,0
0x485b1976fA9C59E138dcca954AD21f26f8D35805,0xb4f36d5443f3e7b56c32c07490d249960990fb8bd34d3b44142221a8ac55c2613d07c8f8de0ebd831be2de707ade41de,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658,false,0,0
0xb09f65b21b13D0B1F69d6bB95dA14D7Bce321042,0xa3ea7a42001798c6d97e51cd53fa8414ff6f050ec0d2d518c3547d9abd60d46492d46e5bb8f38cda984676079a88ca30,913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;e6aa77b73b5e9cbd65cb7e1deefe9bf9565b1a4086f0e9bdc29b256145f1a30f;ec2d7cc7fd76ae561281e3a8089bd0a3e787c1e2827f1b06217881b140804724;1560ee927376a005af6d43467e78b7957061f5ac5d5bc56e7e6de6bfccc458da,true,95,100
0xE76f28439af1dad856BeaB5c3F56F5E989fE43b6,0x84fd03030e31b324737e1044ddda3403f2ac7044850b603bf6fcf15336fab4ddca46bfde1c6546a0c3366745d4537d29,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658,false,0,0
0x741A0985DE495E5bE5Ef4786b6b59d610B67d944,0x8353bb55a4bf5b02c05e47c37dc2fd331b11964538de6948c42c529bede2ab0d918e060840cce8281da57d258fa00304,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;118551a33c5a488e786c0da3425715c34b0493d1663ade93b8f47f68c3137672,true,0,0
0x24B347c143D496AEa918e571FC1c3111386F18C6,0xa7975ad80dab1ae1cb537aca07b914d93d85085c2d8bcce2e4a6521f011d4a75a0681318f9cda114c7aed99912376f8a,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;39510f99809eb56cd89882dfbd32aa6190ac8649ff3464b692347a4c70a16e1d,false,0,0
0xf65e4B2147729DE2F6C0e099787199BEb4577cDA,0x9134d6e6985ae1fadcedf39f6f23d158efa982e5b1863e11323fe52ec8552ba9b791c54c7e5aed711ab4e817a763bcc7,91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;0a837806d09241c542c6712e955bb23aa0c4313cce3c5a5873db5638b8272653;3635c7c715ae4e48c89f217a43191c70e692921f0815605463e8be61530edf47;f7713dd46bccb4b2ebf4b3a36def6389aa695838f57c6bae6db71b7d79a8c73e,false,0,0
0xedD7762079cA29226bC0d87862E426D919e2c281,0x830fc9f17f9632c58c88a20a1710ec159a56463680e6ec38157ed79d7ae3c96d403188811ebb5fcd411397eb5db33aeb,913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;b4377455eff14e53ff2ce05d3d9aa5e9597ef365b971983a6495022cf66204fb;c9dacebb68818239a42d6ca60bcde8bb18da6bccadc7f195ccb585051d937c64;8c5b0d13f04c164403070269df59d6c6424dcea277ca449aa359df22bd139447,true,0,0
0x1Ebd921060EdA5300cf740A41c230862Bc82d458,0x896a940322a8a0f4ebc60c90ba12433520799682f893081bbd09be97809605320e1849c32621b68d400682bd88a45800,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;118551a33c5a488e786c0da3425715c34b0493d1663ade93b8f47f68c3137672,true,0,0
0x8A77C071F29342Db3651105F9caE6430E43C97AF,0x85795f3b5a6adfbeac23f636f12027addf2baf13ccea0fff76430a7a18ba58cb98c515bcd32274c735682d5398e8e7b5,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;118551a33c5a488e786c0da3425715c34b0493d1663ade93b8f47f68c3137672,true,0,0
0x0A1c6779641469B0d8EBa2ABe96b2f6193414765,0x97938a9453ee45c4adf5f8a0cca2b7d2c9341e809404e93e3f33ea71f089ea2869a0d1150ddde39649d1ae3636cb4709,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;39510f99809eb56cd89882dfbd32aa6190ac8649ff3464b692347a4c70a16e1d,true,86,98
0xa3D10e4139A3Af6239707fca29c1B1eCB44dA683,0xb6bc049312ff3dd5a07f0e6f872378ebbbc422159c7a70fab3af59b8c99b8c775a92024a803c10b46a92420eeb93846e,ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;39510f99809eb56cd89882dfbd32aa6190ac8649ff3464b692347a4c70a16e1d;8d10f06f471859655e79dc658e3182a19fdc2dc7bcb61bb58e38a3dfbd625972;b4377455eff14e53ff2ce05d3d9aa5e9597ef365b971983a6495022cf66204fb,true,0,0
0xc36CAD7c02708c000243Fe11572B7Aec258445A4,0xab72de30b3b205b47c2bf5a6801183b651a7dd418ea8229bea50639cd5cb7fddc4187cfdfb06c3dc72a032eaa05bbc98,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,true,0,0
0x8E3f764aC3d9461D24724fca2bee77F2283b5de5,0x807d37f1025c3b9b0ba6f0b14d8fa63203e3ab98bd0c56cfc29e509c670eae1b47712e8d39469cb7a7dfc2ecab5e5a06,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;8d10f06f471859655e79dc658e3182a19fdc2dc7bcb61bb58e38a3dfbd625972,true,0,0
0xa838D1d7Ed133e2ED66E5c1b7762EBB71fB3D348,0x93ddd75f2bf953346c8da02249f3a384a2d6b3774f20e6bf4cabb29375998aed614c71f7fb813c9da2adb7b644e7741a,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,true,0,0
0xa838D1d7Ed133e2ED66E5c1b7762EBB71fB3D348,0x99e68a253b3f1c0352846ff5d5f422ecbcc185189d451ab1d5730fd516e0e6eb6564957f2a688e0ad9905f917f5c33f7,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,true,0,0
0x8Cc6442060adfcc1a482Ed242125FF1459E14f68,0x879de897c4740a040185972ed42110316d8ef15782ed4ef1783510a3683712a3c21785fb46b8fc94a1b2647c86842326,3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;8d10f06f471859655e79dc658e3182a19fdc2dc7bcb61bb58e38a3dfbd625972,false,0,0
0xd48DAB6c3eE117873299D45F3412FE013523208b,0xab0596ba381d51958057ce40257c2b592c3294a40f10cfd9112e5585aca4093bdf16c90e625cf62866e0780bd5160d14,3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;d3046f87aea3dc240cf7a1244104d9c43a22639d707e9dfe7090529b9602e731,false,0,0
0x4B1ECc9A07Aa5e3c4b04E622384A60AAE44D91d1,0x94e2229c5c91506f5c349c0144c3245e7815a66570986c7d4e958bda4abeb4b788ce4ca90249b5d8821cd900c8564186,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,true,0,0
0x8e283C20A53786FD3835d491bEE77642B27CD23a,0xae01249928962e5b4437702941ac9b1f6744d0174e95168a1b2ad4f2bd1d408c6ad0fcd940bbd024c7d57d1ef142b660,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,false,0,0
0xD19749b36A8947DFfDa9Af105DBE398211B1aD16,0x807af8d7f6d5d9e71bd9e74ffe9e508f4873ba47b7c9a65d9f16a7b294d9e947f0f671631c0889af6a43de1e9a52da31,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,true,0,0
0x737675dADF809B01F75c273021ba73C5d776Fe05,0xb36f5f565d2a0874e6e5ac78c15f7fe56ce92dd0b98bcc73f4375da58a984a4db428d457d5acdb8fd91c4d128ec8f4eb,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,true,0,0
0xc1aA600D3E6D74efc5b9c8D1fD82bFd83094cC79,0x97f4e3447b74b66211f0984e337e0bd3459a7d3bca58bb98acb702598f1e7feb4f6958cfa549c267ac6f53af3525d407,3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;8d10f06f471859655e79dc658e3182a19fdc2dc7bcb61bb58e38a3dfbd625972,true,81,91
0x12c5EbF6f6D4C0C6e7902C60AA725486F79e0f97,0x8c2acd4a8ce55d942298be8a0193d315badf8cc8db5360102a3c5717406ab7e48a5966576e8e0f7f1c9aa0d043d42b64,913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;8d10f06f471859655e79dc658e3182a19fdc2dc7bcb61bb58e38a3dfbd625972,false,0,0
0x7350E34F91893d40b745E81f92bBA73aD58dE83E,0x89c2031f24137cded14156e24e2869b48d3cc04cb28b6f4871927669a86160e6aed4184fa0bb8b3b5e372a1537df2260,913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;8d10f06f471859655e79dc658e3182a19fdc2dc7bcb61bb58e38a3dfbd625972,true,78,99
